stdno,schoolyear,term,course,section,units,grade,courserank,contrib
7668-85432,2015,FIRST,SPCM 1(AH),W-5R,3,____,8,1.0000,
5200-16946,2015,FIRST,HNF 111,U-2L,4,____,2,1.0000,
5200-16946,2015,FIRST,STAT 1,D-6L,3,____,3,1.0000,
5200-16946,2015,FIRST,MCB 1,S-3L,3,____,4,1.0000,
5200-16946,2015,FIRST,ENG 10,C-2R,3,____,5,1.0000,
0182-68827,2015,FIRST,PE 2-MSO,MSO-Y,0,____,2,1.0000,
0182-68827,2015,FIRST,ABT 105,B3-1L,3,____,3,1.0000,
0182-68827,2015,FIRST,CMSC 11,U-1L,3,____,4,1.0000,
0182-68827,2015,FIRST,BOT 20,ST-4L,3,____,5,1.0000,
0182-68827,2015,FIRST,CHEM 160,D,3,____,6,1.0000,
0182-68827,2015,FIRST,SOIL 1,C-2L,3,____,7,1.0000,
0182-68827,2015,FIRST,HUM 2(AH),W-4R,3,____,8,1.0000,
0182-68827,2015,FIRST,PI 10(SSP),A2-6R,3,____,9,1.0000,
4304-43992,2015,FIRST,CMSC 131,AB-1L,3,____,3,1.0000,
4304-43992,2015,FIRST,CMSC 127,S-4L,3,____,5,1.0000,
4304-43992,2015,FIRST,CMSC 100,EF-3L,3,____,6,1.0000,
4304-43992,2015,FIRST,MATH 28,T-2R,3,____,8,1.0000,
2802-81224,2015,FIRST,AMAT 167,E,3,____,1,1.0000,
2802-81224,2015,FIRST,MATH 143,U,3,____,2,1.0000,
2802-81224,2015,FIRST,MATH 174,B-3L,3,____,3,1.0000,
2802-81224,2015,FIRST,MATH 181,V,3,____,4,1.0000,
2802-81224,2015,FIRST,MATH 151,H,3,____,5,1.0000,
2802-81224,2015,FIRST,MATH 120,D,3,____,6,1.0000,
4975-96787,2015,FIRST,EE 11,V-2L,4,____,2,1.0000,
4975-96787,2015,FIRST,ENSC 21,Y,3,____,3,1.0000,
4975-96787,2015,FIRST,ENSC 14a,ZH-2C,5,____,4,1.0000,
4975-96787,2015,FIRST,ENSC 12,F,3,____,5,1.0000,
4975-96787,2015,FIRST,PHYS 83,BT-3L,5,____,6,1.0000,
2686-19680,2015,FIRST,PE 2-WT,WT-UV,0,____,1,1.0000,
2686-19680,2015,FIRST,ENSC 12,F,3,____,2,1.0000,
2686-19680,2015,FIRST,ENSC 13,T,3,____,3,1.0000,
2686-19680,2015,FIRST,ABE 70,G-2L,3,____,4,1.0000,
2686-19680,2015,FIRST,EE 1,YZ-5L,3,____,5,1.0000,
3955-21264,2015,FIRST,AMAT 170,T,3,____,1,1.0000,
3955-21264,2015,FIRST,MATH 181,V,3,____,2,1.0000,
3955-21264,2015,FIRST,MATH 174,B-3L,3,____,3,1.0000,
3955-21264,2015,FIRST,MATH 151,C,3,____,4,1.0000,
3955-21264,2015,FIRST,ECON 11,E-3R,3,____,6,1.0000,
7750-30727,2015,FIRST,CHEM 160,C,3,____,2,1.0000,
2332-69309,2015,FIRST,CHEM 15.0,S,3,____,3,1.0000,
2332-69309,2015,FIRST,FBS 21,A-4L,4,____,4,1.0000,
2332-69309,2015,FIRST,STAT 1,Z-4L,3,____,5,1.0000,
2332-69309,2015,FIRST,PI 10(SSP),B-4R,3,____,0,0.0000,
1063-90997,2015,FIRST,HUM 1(AH),X,3,____,2,1.0000,
1063-90997,2015,FIRST,ECON 102,G1,3,____,4,1.0000,
1063-90997,2015,FIRST,HUM 3(AH),C,3,____,5,1.0000,
1063-90997,2015,FIRST,ABE 2,A-2L,3,____,6,1.0000,
1063-90997,2015,FIRST,HUM 2(AH),F-3R,3,____,0,0.0000,
5452-86854,2015,FIRST,HNF 111,U-2L,4,____,2,1.0000,
5452-86854,2015,FIRST,STAT 1,Z-8L,3,____,3,1.0000,
5452-86854,2015,FIRST,MCB 1,S-3L,3,____,4,1.0000,
5452-86854,2015,FIRST,ENG 10,C-2R,3,____,5,1.0000,
9328-23678,2015,FIRST,HNF 111,U-2L,4,____,2,1.0000,
9328-23678,2015,FIRST,MCB 1,C-5L,3,____,4,1.0000,
9328-23678,2015,FIRST,ENG 10,T-2R,3,____,5,1.0000,
9328-23678,2015,FIRST,HUME 10(SSP),S-1R,3,____,6,1.0000,
8570-99764,2015,FIRST,DEVC 70,D-4L,3,____,1,1.0000,
8570-99764,2015,FIRST,DEVC 101,Y,3,____,2,1.0000,
8570-99764,2015,FIRST,DEVC 126,T-2L,3,____,3,1.0000,
8570-99764,2015,FIRST,DEVC 144,ST-2L,3,____,4,1.0000,
8570-99764,2015,FIRST,DEVC 153,G,3,____,5,1.0000,
8570-99764,2015,FIRST,STAT 1,AB-10L,3,____,6,1.0000,
8600-65566,2015,FIRST,FST 130,ST-3L,3,____,2,1.0000,
8600-65566,2015,FIRST,MCB 180,T-4L,3,____,3,1.0000,
8600-65566,2015,FIRST,STAT 1,H-9L,3,____,4,1.0000,
8600-65566,2015,FIRST,CHEM 160,X,3,____,5,1.0000,
8600-65566,2015,FIRST,IT 1(MST),G-1L,3,____,6,1.0000,
8600-65566,2015,FIRST,FST 101,S-1L,3,____,7,1.0000,
7708-84265,2015,FIRST,HUM 1(AH),V,3,____,2,1.0000,
7708-84265,2015,FIRST,DEVC 101,Y,3,____,3,1.0000,
7708-84265,2015,FIRST,DEVC 126,B-3L,3,____,4,1.0000,
7708-84265,2015,FIRST,DEVC 144,AB-3L,3,____,5,1.0000,
7708-84265,2015,FIRST,DEVC 153,G,3,____,6,1.0000,
7708-84265,2015,FIRST,BIO 2,W-4L,3,____,7,1.0000,
7627-38622,2015,FIRST,CHEM 160,W,3,____,1,1.0000,
7627-38622,2015,FIRST,CMSC 11,T-2L,3,____,2,1.0000,
7627-38622,2015,FIRST,BOT 20,ST-4L,3,____,3,1.0000,
7627-38622,2015,FIRST,ABT 105,B3-1L,3,____,4,1.0000,
7627-38622,2015,FIRST,SOIL 1,U-7L,3,____,5,1.0000,
7627-38622,2015,FIRST,HUM 2(AH),X2-2R,3,____,6,1.0000,
7627-38622,2015,FIRST,PI 10(SSP),V-1R,3,____,7,1.0000,
0650-48639,2015,FIRST,ENSC 12,F,3,____,2,1.0000,
0650-48639,2015,FIRST,ENSC 13,B,3,____,3,1.0000,
0650-48639,2015,FIRST,ENSC 21,E,3,____,4,1.0000,
0650-48639,2015,FIRST,SOIL 1,C-4L,3,____,6,1.0000,
0650-48639,2015,FIRST,HUM 1(AH),X,3,____,7,1.0000,
0650-48639,2015,FIRST,CRSC 2,UV-2L,3,____,0,0.0000,
7315-14203,2015,FIRST,ENSC 21,F,3,____,1,1.0000,
7315-14203,2015,FIRST,ENSC 12,D,3,____,2,1.0000,
7315-14203,2015,FIRST,CHEM 112,G,3,____,3,1.0000,
7315-14203,2015,FIRST,ChE 32,UV-2L,3,____,4,1.0000,
7315-14203,2015,FIRST,CHEM 160,E,3,____,5,1.0000,
7315-14203,2015,FIRST,CHEM 111.1,2L,2,____,6,1.0000,
7315-14203,2015,FIRST,EE 1,YZ-1L,3,____,7,1.0000,
3628-28141,2015,FIRST,SFI 100,ST-3L,3,____,3,1.0000,
3628-28141,2015,FIRST,MATH 14,S-2R,3,____,4,1.0000,
3628-28141,2015,FIRST,STAT 1,ST-1L,3,____,5,1.0000,
3628-28141,2015,FIRST,FRM 117,Y,3,____,6,1.0000,
3628-28141,2015,FIRST,PSY 1(SSP),C-3R,3,____,7,1.0000,
3628-28141,2015,FIRST,FBS 36,B-2L,3,____,8,1.0000,
3628-28141,2015,FIRST,SPCM 1(AH),U1-5R,3,____,9,1.0000,
0507-52573,2015,FIRST,ENSC 13,U,3,____,2,1.0000,
0507-52573,2015,FIRST,ABE 70,G-1L,3,____,3,1.0000,
0507-52573,2015,FIRST,EE 1,YZ-5L,3,____,4,1.0000,
0507-52573,2015,FIRST,PSY 1(SSP),X2-3R,3,____,5,1.0000,
0507-52573,2015,FIRST,ENSC 21,F,3,____,0,0.0000,
2519-22400,2015,FIRST,ENSC 12,E,3,____,1,1.0000,
2519-22400,2015,FIRST,CHEM 160,B,3,____,3,1.0000,
2519-22400,2015,FIRST,EE 1,YZ-1L,3,____,4,1.0000,
0871-86188,2015,FIRST,DEVC 70,V-1L,3,____,1,1.0000,
0871-86188,2015,FIRST,DEVC 126,B-2L,3,____,2,1.0000,
0871-86188,2015,FIRST,DEVC 144,AB-1L,3,____,3,1.0000,
0871-86188,2015,FIRST,DEVC 153,Y,3,____,4,1.0000,
0871-86188,2015,FIRST,DEVC 197,T-2R,3,____,5,1.0000,
0871-86188,2015,FIRST,HUM 3(AH),W,3,____,0,0.0000,
9096-55927,2015,FIRST,CHEM 15.0,S,3,____,2,1.0000,
9096-55927,2015,FIRST,CHEM 15.1,30L,2,____,3,1.0000,
9096-55927,2015,FIRST,MATH 14,B-1R,3,____,4,1.0000,
9096-55927,2015,FIRST,STAT 1,A-2L,3,____,5,1.0000,
9096-55927,2015,FIRST,FRM 117,C,3,____,6,1.0000,
9096-55927,2015,FIRST,HUM 1(AH),E,3,____,8,1.0000,
9096-55927,2015,FIRST,PI 10(SSP),U-3R,3,____,0,0.0000,
3300-81012,2015,FIRST,FRM 61,T-1L,3,____,2,1.0000,
3300-81012,2015,FIRST,FRM 104,GH-3L,3,____,5,1.0000,
3300-81012,2015,FIRST,SFI 120,A-1L,3,____,6,1.0000,
3300-81012,2015,FIRST,PSY 1(SSP),C-2R,3,____,7,1.0000,
0856-84012,2015,FIRST,CHEM 160,C,3,____,3,1.0000,
3219-72087,2015,FIRST,ENSC 12,E,3,____,2,1.0000,
3219-72087,2015,FIRST,ENSC 26,Z-2L,3,____,0,0.0000,
5936-35573,2015,FIRST,DEVC 70,D-4L,3,____,2,1.0000,
5936-35573,2015,FIRST,HUM 1(AH),E,3,____,3,1.0000,
5936-35573,2015,FIRST,DEVC 101,Y,3,____,4,1.0000,
5936-35573,2015,FIRST,DEVC 126,T-1L,3,____,5,1.0000,
5936-35573,2015,FIRST,DEVC 144,ST-2L,3,____,6,1.0000,
5936-35573,2015,FIRST,DEVC 153,G,3,____,7,1.0000,
4411-30715,2015,FIRST,EE 11,V-2L,4,____,1,1.0000,
4411-30715,2015,FIRST,ENSC 21,Y,3,____,2,1.0000,
4411-30715,2015,FIRST,ENSC 14a,ZH-2C,5,____,3,1.0000,
4411-30715,2015,FIRST,ENSC 12,F,3,____,4,1.0000,
4411-30715,2015,FIRST,PHYS 83,BT-3L,5,____,5,1.0000,
7549-00113,2015,FIRST,ENSC 12,U,3,____,1,1.0000,
7549-00113,2015,FIRST,ABE 70,G-2L,3,____,3,1.0000,
7549-00113,2015,FIRST,EE 1,YZ-5L,3,____,4,1.0000,
8995-53313,2015,FIRST,PHYS 83,BT-4L,5,____,1,1.0000,
8995-53313,2015,FIRST,PHYS 112,W,3,____,2,1.0000,
8995-53313,2015,FIRST,APHY 101,AB-3L,3,____,3,1.0000,
8995-53313,2015,FIRST,APHY 102,H-3L,3,____,4,1.0000,
3684-79789,2015,FIRST,CHEM 32.0,T,3,____,2,1.0000,
3684-79789,2015,FIRST,CHEM 32.1,6L,2,____,3,1.0000,
3684-79789,2015,FIRST,MATH 37,C-5R,5,____,4,1.0000,
3684-79789,2015,FIRST,CHEM 40.1,3L,1,____,5,1.0000,
3684-79789,2015,FIRST,SPCM 1(AH),W-3R,3,____,6,1.0000,
3684-79789,2015,FIRST,CHEM 16.1,29L,2,____,7,1.0000,
3684-79789,2015,FIRST,MCB 1,S-1L,3,____,8,1.0000,
4864-81669,2015,FIRST,ENSC 21,Y,3,____,2,1.0000,
4864-81669,2015,FIRST,ENSC 26,C-1L,3,____,3,1.0000,
4864-81669,2015,FIRST,IE 31,B,3,____,4,1.0000,
4864-81669,2015,FIRST,SPCM 1(AH),U1-1R,3,____,5,1.0000,
4864-81669,2015,FIRST,PHYS 82,DV-6L,5,____,6,1.0000,
4864-81669,2015,FIRST,ENSC 10b,3L,2,____,7,1.0000,
0121-32586,2015,FIRST,PE 2-LY,LY-X,0,____,1,1.0000,
0121-32586,2015,FIRST,CHEM 15.0,F,3,____,2,1.0000,
0121-32586,2015,FIRST,CHEM 15.1,33L,2,____,3,1.0000,
0121-32586,2015,FIRST,MATH 14,B-2R,3,____,4,1.0000,
0121-32586,2015,FIRST,BIO 2,W-4L,3,____,5,1.0000,
0121-32586,2015,FIRST,STAT 1,A-5L,3,____,6,1.0000,
0121-32586,2015,FIRST,ECON 11,E-1R,3,____,7,1.0000,
0121-32586,2015,FIRST,HUME 103,V1,3,____,8,1.0000,
8394-78504,2015,FIRST,IE 21,W,3,____,3,1.0000,
8394-78504,2015,FIRST,ENSC 11,Y,3,____,4,1.0000,
8394-78504,2015,FIRST,ENSC 21,T,3,____,5,1.0000,
8394-78504,2015,FIRST,ENSC 26,Z-1L,3,____,7,1.0000,
8394-78504,2015,FIRST,STAT 101,B-3L,3,____,8,1.0000,
2642-12665,2015,FIRST,ENSC 12,E,3,____,2,1.0000,
2642-12665,2015,FIRST,ENSC 21,F,3,____,3,1.0000,
2642-12665,2015,FIRST,CHEM 32.0,T,3,____,4,1.0000,
2642-12665,2015,FIRST,CHEM 32.1,2L,2,____,5,1.0000,
2642-12665,2015,FIRST,CHEM 40.1,24L,1,____,7,1.0000,
2642-12665,2015,FIRST,CHEM 40.0,A,3,____,8,1.0000,
2642-12665,2015,FIRST,ENSC 10b,6L,2,____,9,1.0000,
2642-12665,2015,FIRST,ENSC 26,C-3L,3,____,0,0.0000,
0624-46526,2015,FIRST,MCB 1,S-5L,3,____,4,1.0000,
0624-46526,2015,FIRST,CHEM 43.1,3L,2,____,8,1.0000,
0624-46526,2015,FIRST,MATH 28,T-2R,3,____,9,1.0000,
0624-46526,2015,FIRST,STAT 1,H-9L,3,____,0,0.0000,
0624-46526,2015,FIRST,CMSC 11,U-2L,3,____,0,0.0000,
1556-75859,2015,FIRST,AMAT 170,T,3,____,1,1.0000,
1556-75859,2015,FIRST,MATH 181,V,3,____,2,1.0000,
1556-75859,2015,FIRST,MATH 174,B-1L,3,____,3,1.0000,
1556-75859,2015,FIRST,MATH 151,H,3,____,4,1.0000,
1556-75859,2015,FIRST,AMAT 112,B,3,____,0,0.0000,
8288-89354,2015,FIRST,IE 21,W,3,____,1,1.0000,
8288-89354,2015,FIRST,ENSC 11,Y,3,____,2,1.0000,
8288-89354,2015,FIRST,ENSC 21,E,3,____,3,1.0000,
8288-89354,2015,FIRST,ENSC 26,Z-3L,3,____,5,1.0000,
8288-89354,2015,FIRST,IE 150,C,3,____,0,0.0000,
2062-53079,2015,FIRST,ENSC 12,U,3,____,1,1.0000,
2062-53079,2015,FIRST,ABE 70,G-2L,3,____,3,1.0000,
2062-53079,2015,FIRST,EE 1,YZ-5L,3,____,4,1.0000,
2062-53079,2015,FIRST,ENSC 21,B,3,____,0,0.0000,
6556-95532,2015,FIRST,MGT 113,T,3,____,3,1.0000,
6556-95532,2015,FIRST,MGT 151,C,3,____,4,1.0000,
6556-95532,2015,FIRST,ECON 102,G2,3,____,5,1.0000,
6556-95532,2015,FIRST,PHLO 1(SSP),W1-2R,3,____,7,1.0000,
6556-95532,2015,FIRST,MATH 1(MST),F,3,____,8,1.0000,
6556-95532,2015,FIRST,ECON 10(SSP),B,3,____,0,0.0000,
3989-28915,2015,FIRST,PE 2-TTN,TTN-ST,0,____,1,1.0000,
3989-28915,2015,FIRST,EE 11,V-2L,4,____,2,1.0000,
3989-28915,2015,FIRST,ENSC 21,Y,3,____,3,1.0000,
3989-28915,2015,FIRST,ENSC 14a,ZH-2C,5,____,4,1.0000,
3989-28915,2015,FIRST,ENSC 12,F,3,____,5,1.0000,
3989-28915,2015,FIRST,PHYS 83,BT-3L,5,____,6,1.0000,
5270-29790,2015,FIRST,PHYS 83,BT-4L,5,____,2,1.0000,
5270-29790,2015,FIRST,PI 10(SSP),U-4R,3,____,3,1.0000,
5270-29790,2015,FIRST,HUME 10(SSP),S-1R,3,____,4,1.0000,
5270-29790,2015,FIRST,CHEM 137,D,3,____,0,0.0000,
4710-33682,2015,FIRST,ENG 2(AH),F-2R,3,____,5,1.0000,
4710-33682,2015,FIRST,MATH 38,T-3R,3,____,6,1.0000,
4710-33682,2015,FIRST,CHEM 160,A,3,____,0,0.0000,
3732-27576,2015,FIRST,PI 10(SSP),H-6R,3,____,1,1.0000,
3732-27576,2015,FIRST,PHYS 81,GY-3L,5,____,2,1.0000,
3732-27576,2015,FIRST,SPCM 1(AH),F-5R,3,____,3,1.0000,
3732-27576,2015,FIRST,CHEM 44.0,Z,3,____,4,1.0000,
3732-27576,2015,FIRST,CHEM 44.1,1L,2,____,5,1.0000,
3732-27576,2015,FIRST,MATH 28,T-2R,3,____,6,1.0000,
6555-64349,2015,FIRST,ENSC 13,U,3,____,4,1.0000,
6555-64349,2015,FIRST,ABE 70,G-1L,3,____,5,1.0000,
6555-64349,2015,FIRST,EE 1,YZ-5L,3,____,6,1.0000,
6555-64349,2015,FIRST,SOSC 3(SSP),D-6R,3,____,7,1.0000,
6555-64349,2015,FIRST,ENSC 21,F,3,____,0,0.0000,
8952-24751,2015,FIRST,PI 10(SSP),V-3R,3,____,2,1.0000,
8952-24751,2015,FIRST,CHEM 40.0,D,3,____,3,1.0000,
8952-24751,2015,FIRST,CHEM 40.1,8L,1,____,4,1.0000,
8952-24751,2015,FIRST,BIO 70,Z,3,____,5,1.0000,
8952-24751,2015,FIRST,BOT 3,AB-7L,3,____,6,1.0000,
8952-24751,2015,FIRST,BIO 30,S-7L,3,____,7,1.0000,
8952-24751,2015,FIRST,BIO 150,U-3L,3,____,8,1.0000,
8952-24751,2015,FIRST,ZOO 3,ST-2L,3,____,0,0.0000,
5644-55600,2015,FIRST,MCB 1,S-5L,3,____,2,1.0000,
5644-55600,2015,FIRST,ANSC 2,B-1L,3,____,3,1.0000,
5644-55600,2015,FIRST,HUM 2(AH),D-5R,3,____,5,1.0000,
5644-55600,2015,FIRST,CHEM 32.0,X,3,____,7,1.0000,
5644-55600,2015,FIRST,CHEM 32.1,10L,2,____,8,1.0000,
9939-37340,2015,FIRST,STAT 1,Z-7L,3,____,4,1.0000,
9939-37340,2015,FIRST,PI 10(SSP),B-2R,3,____,6,1.0000,
9939-37340,2015,FIRST,ENG 2(AH),G-1R,3,____,7,1.0000,
9939-37340,2015,FIRST,MATH 2(MST),S,3,____,8,1.0000,
9939-37340,2015,FIRST,HUM 2(AH),D-2R,3,____,0,0.0000,
5964-33100,2015,FIRST,PHYS 83,BT-4L,5,____,2,1.0000,
5964-33100,2015,FIRST,CHEM 44.0,Z,3,____,5,1.0000,
5964-33100,2015,FIRST,CHEM 44.1,1L,2,____,6,1.0000,
5964-33100,2015,FIRST,CHEM 112,G,3,____,0,0.0000,
5964-33100,2015,FIRST,CHEM 137,D,3,____,0,0.0000,
5964-33100,2015,FIRST,HUM 2(AH),V-3R,3,____,0,0.0000,
9142-07788,2015,FIRST,ENSC 12,V,3,____,2,1.0000,
9142-07788,2015,FIRST,ABE 70,G-1L,3,____,3,1.0000,
9142-07788,2015,FIRST,EE 1,YZ-6L,3,____,4,1.0000,
9142-07788,2015,FIRST,PSY 1(SSP),X2-6R,3,____,5,1.0000,
9142-07788,2015,FIRST,ENSC 10b,1L,2,____,6,1.0000,
9142-07788,2015,FIRST,CE 131,U-2C,3,____,7,1.0000,
4441-32849,2015,FIRST,HUME 196,D,3,____,1,1.0000,
4441-32849,2015,FIRST,HUME 103,X1,3,____,2,1.0000,
4441-32849,2015,FIRST,CERP 131,W,3,____,3,1.0000,
4441-32849,2015,FIRST,CERP 122,T,3,____,4,1.0000,
4441-32849,2015,FIRST,ECON 11,U-1R,3,____,5,1.0000,
4441-32849,2015,FIRST,SOC 140,Y,3,____,6,1.0000,
4441-32849,2015,FIRST,HUM 2(AH),F-5R,3,____,7,1.0000,
3821-19279,2015,FIRST,PE 2-RUN,RUN-YZ2,0,____,2,1.0000,
3821-19279,2015,FIRST,SOC 107,A,3,____,3,1.0000,
3821-19279,2015,FIRST,SOC 151,V,3,____,4,1.0000,
3821-19279,2015,FIRST,SOC 195-2,TU,2,____,5,1.0000,
3821-19279,2015,FIRST,SOC 195.1,TU-1L,1,____,6,1.0000,
3821-19279,2015,FIRST,NASC 4(MST),G,3,____,7,1.0000,
3821-19279,2015,FIRST,ENG 4,B,3,____,8,1.0000,
3821-19279,2015,FIRST,HUM 2(AH),X2-3R,3,____,9,1.0000,
0223-78724,2015,FIRST,PHYS 83,BT-1L,5,____,1,1.0000,
0223-78724,2015,FIRST,PHYS 112,W,3,____,2,1.0000,
0223-78724,2015,FIRST,APHY 101,AB-1L,3,____,3,1.0000,
0223-78724,2015,FIRST,APHY 102,H-1L,3,____,4,1.0000,
0223-78724,2015,FIRST,PI 10(SSP),G2-4R,3,____,6,1.0000,
0223-78724,2015,FIRST,NASC 6(MST),C,3,____,0,0.0000,
3033-84982,2015,FIRST,BIO 140,T,3,____,6,1.0000,
8161-67094,2015,FIRST,CHEM 160,E,3,____,2,1.0000,
8161-67094,2015,FIRST,EE 1,GH-5L,3,____,3,1.0000,
8161-67094,2015,FIRST,MCB 1,U-8L,3,____,4,1.0000,
8161-67094,2015,FIRST,MATH 38,T-3R,3,____,5,1.0000,
8161-67094,2015,FIRST,ENSC 11,V,3,____,6,1.0000,
8161-67094,2015,FIRST,ENSC 10a,6L,2,____,7,1.0000,
8161-67094,2015,FIRST,STAT 1,ST-9L,3,____,8,1.0000,
5864-96577,2015,FIRST,CHEM 44.0,B,3,____,1,1.0000,
5864-96577,2015,FIRST,CHEM 44.1,2L,2,____,2,1.0000,
5864-96577,2015,FIRST,MCB 1,C-9L,3,____,3,1.0000,
1651-51189,2015,FIRST,FST 130,ST-1L,3,____,2,1.0000,
1651-51189,2015,FIRST,FST 101,S-1L,3,____,4,1.0000,
1651-51189,2015,FIRST,FST 161,T-2L,3,____,7,1.0000,
3407-17960,2015,FIRST,EE 11,V-2L,4,____,1,1.0000,
3407-17960,2015,FIRST,ENSC 12,U,3,____,2,1.0000,
3407-17960,2015,FIRST,ENSC 14a,ZH-2C,5,____,3,1.0000,
3407-17960,2015,FIRST,PHYS 83,BT-3L,5,____,4,1.0000,
3407-17960,2015,FIRST,STAT 1,ST-5L,3,____,5,1.0000,
3956-95512,2015,FIRST,CMSC 131,C-3L,3,____,1,1.0000,
3956-95512,2015,FIRST,CMSC 124,T-2L,3,____,2,1.0000,
3956-95512,2015,FIRST,CMSC 127,ST-1L,3,____,3,1.0000,
3956-95512,2015,FIRST,CMSC 100,EF-4L,3,____,4,1.0000,
3956-95512,2015,FIRST,SPCM 1(AH),U1-6R,3,____,5,1.0000,
3956-95512,2015,FIRST,CMSC 141,D-7L,3,____,6,1.0000,
6186-04077,2015,FIRST,PE 2-FVB,FVB-YZ,0,____,2,1.0000,
6186-04077,2015,FIRST,PHYS 3,C-4L,3,____,3,1.0000,
6186-04077,2015,FIRST,AGRI 111,B-5L,3,____,4,1.0000,
6186-04077,2015,FIRST,AECO 111,U-1L,3,____,5,1.0000,
6186-04077,2015,FIRST,HUM 3(AH),W,3,____,6,1.0000,
6186-04077,2015,FIRST,MATH 2(MST),H,3,____,7,1.0000,
6186-04077,2015,FIRST,SOSC 3(SSP),V-5R,3,____,8,1.0000,
6186-04077,2015,FIRST,AGRI 121,X,3,____,9,1.0000,
7898-72361,2015,FIRST,PE 2-TTN,TTN-ST,0,____,2,1.0000,
7898-72361,2015,FIRST,EE 11,V-1L,4,____,3,1.0000,
7898-72361,2015,FIRST,ENSC 21,E,3,____,4,1.0000,
7898-72361,2015,FIRST,ENSC 14a,YG-2C,5,____,5,1.0000,
7898-72361,2015,FIRST,ENSC 12,F,3,____,6,1.0000,
7898-72361,2015,FIRST,PHYS 83,BT-2L,5,____,7,1.0000,
8541-56312,2015,FIRST,HUM 2(AH),D-6R,3,____,1,1.0000,
8541-56312,2015,FIRST,DEVC 101,Y,3,____,2,1.0000,
8541-56312,2015,FIRST,DEVC 126,T-1L,3,____,3,1.0000,
8541-56312,2015,FIRST,DEVC 144,ST-2L,3,____,4,1.0000,
8541-56312,2015,FIRST,DEVC 153,G,3,____,5,1.0000,
8541-56312,2015,FIRST,STAT 1,S-4L,3,____,6,1.0000,
2186-96500,2015,FIRST,PE 2-BW,BW-EF1,0,____,2,1.0000,
2186-96500,2015,FIRST,ENSC 12,U,3,____,3,1.0000,
2186-96500,2015,FIRST,ABE 70,G-2L,3,____,5,1.0000,
2186-96500,2015,FIRST,EE 1,YZ-5L,3,____,6,1.0000,
2186-96500,2015,FIRST,MATH 38,T-1R,3,____,0,0.0000,
8126-31733,2015,FIRST,ENSC 12,V,3,____,1,1.0000,
8126-31733,2015,FIRST,ENSC 21,F,3,____,2,1.0000,
8126-31733,2015,FIRST,CHEM 160,W,3,____,3,1.0000,
8126-31733,2015,FIRST,EE 1,GH-5L,3,____,4,1.0000,
8126-31733,2015,FIRST,MCB 1,U-4L,3,____,5,1.0000,
8126-31733,2015,FIRST,ENSC 10a,1L,2,____,7,1.0000,
0247-99844,2015,FIRST,ENSC 12,F,3,____,1,1.0000,
0247-99844,2015,FIRST,ENSC 21,C,3,____,2,1.0000,
0247-99844,2015,FIRST,CHEM 160,A,3,____,3,1.0000,
0247-99844,2015,FIRST,EE 1,YZ-3L,3,____,4,1.0000,
0247-99844,2015,FIRST,MCB 1,S-1L,3,____,5,1.0000,
0247-99844,2015,FIRST,SPCM 1(AH),B-4R,3,____,6,1.0000,
0247-99844,2015,FIRST,ENSC 10a,5L,2,____,7,1.0000,
9293-33275,2015,FIRST,ENSC 21,E,3,____,2,1.0000,
9293-33275,2015,FIRST,CHEM 160,V,3,____,3,1.0000,
9293-33275,2015,FIRST,EE 1,GH-4L,3,____,4,1.0000,
9293-33275,2015,FIRST,MCB 1,U-2L,3,____,5,1.0000,
9293-33275,2015,FIRST,CHEM 32.0,T,3,____,6,1.0000,
9293-33275,2015,FIRST,CHEM 32.1,6L,2,____,7,1.0000,
9293-33275,2015,FIRST,ENSC 11,C,3,____,8,1.0000,
5056-16688,2015,FIRST,ENSC 12,C,3,____,2,1.0000,
5056-16688,2015,FIRST,ENSC 13,D,3,____,3,1.0000,
5056-16688,2015,FIRST,ABE 70,G-2L,3,____,4,1.0000,
5056-16688,2015,FIRST,EE 1,YZ-4L,3,____,5,1.0000,
5056-16688,2015,FIRST,STAT 1,H-7L,3,____,0,0.0000,
2581-52622,2015,FIRST,MATH 26,S-3R,3,____,3,1.0000,
2581-52622,2015,FIRST,BIO 3,E-1L,5,____,5,1.0000,
2581-52622,2015,FIRST,PI 10(SSP),A2-1R,3,____,7,1.0000,
2581-52622,2015,FIRST,MST 101c,AR2,1,____,8,1.0000,
2581-52622,2015,FIRST,MST 195,U,2,____,9,1.0000,
2581-52622,2015,FIRST,HUM 1(AH),V,3,____,0,0.0000,
1080-50862,2015,FIRST,PE 2-BW,BW-GH2,0,____,2,1.0000,
1080-50862,2015,FIRST,SOC 192,X,3,____,3,1.0000,
1080-50862,2015,FIRST,SOC 107,D,3,____,4,1.0000,
1080-50862,2015,FIRST,SOC 151,U,3,____,5,1.0000,
1080-50862,2015,FIRST,NASC 6(MST),C,3,____,6,1.0000,
1080-50862,2015,FIRST,HUM 2(AH),F-3R,3,____,7,1.0000,
1080-50862,2015,FIRST,SOC 140,Y,3,____,8,1.0000,
9451-32401,2015,FIRST,STAT 135,W-2R,3,____,1,1.0000,
9451-32401,2015,FIRST,STAT 144,CD-2R,3,____,2,1.0000,
9451-32401,2015,FIRST,SPCM 1(AH),Y-3R,3,____,3,1.0000,
9451-32401,2015,FIRST,STAT 172,AB-4L,3,____,4,1.0000,
9451-32401,2015,FIRST,CMSC 22,WX-4L,3,____,5,1.0000,
9451-32401,2015,FIRST,SOSC 3(SSP),F-3R,3,____,6,1.0000,
