stdno,allowedunits,currentunitsenlisted
7941-75728,21,18
5375-17845,19,0
8581-26758,18,18
0768-30643,20,18
5020-96269,19,18
3882-99397,18,17
7630-30786,18,6
4068-48711,17,10
2082-13392,19,13
0156-59227,17,17
2325-78602,18,12
2385-07470,18,8
2154-48138,18,18
5495-85850,20,17
0910-18545,18,18
7646-15510,19,19
5123-92017,19,13
6205-88072,18,18
1809-58000,19,17
6915-89174,18,12
0263-58812,21,9
4776-04331,20,8
4299-20131,21,14
5984-40892,21,9
0362-12064,20,20
2336-66011,18,18
8901-11916,18,18
8362-13081,19,19
9515-44772,20,20
7034-13254,21,12
7927-50816,20,19
7472-38474,19,16
5296-46771,18,16
4913-82935,21,12
7853-42891,17,17
2592-46964,17,10
0150-35826,17,10
6126-27686,20,11
7007-07085,17,10
2673-16191,19,16
3791-02115,19,17
3880-79457,20,12
3640-71437,17,13
2615-00584,20,3
5926-15232,18,18
0150-63028,17,13
1435-79743,20,15
7654-55194,21,12
2889-28994,22,22
6143-36356,19,16
2946-07716,18,10
9426-25090,19,15
8215-50405,18,12
4368-14825,21,12
6519-76641,19,19
3021-19575,19,11
9633-41066,18,18
3159-23909,19,19
3814-21414,18,18
2904-38351,21,12
1601-97324,19,19
1429-74783,21,18
2368-78859,18,19
7025-69297,20,14
4631-46709,21,13
7964-26550,18,18
4024-59610,18,18
4573-95001,18,18
4154-52996,18,16
5934-23372,20,15
1635-91114,18,18
5335-27574,18,12
5572-98597,19,19
4837-05356,18,12
6207-96864,18,9
4136-49790,18,17
9844-33341,19,14
7803-44474,18,17
0397-69949,20,20
5296-64196,20,1
0350-45021,19,12
4148-99950,19,3
9364-63084,20,15
6970-81179,17,17
8613-34955,18,18
9684-25335,18,9
6097-18852,18,18
2682-54299,21,12
1203-71452,21,15
3742-97693,19,19
1549-78180,19,0
8536-93029,18,19
1449-06523,18,18
1684-25651,18,18
4938-46226,20,20
1180-36087,20,4
5950-34662,18,13
7125-65336,18,18
9229-99946,18,18
4239-52416,17,13
4582-22803,19,12
7527-65887,18,18
7046-45467,19,17
6048-70977,19,3
7751-10984,18,18
1098-59149,17,8
8237-17507,20,10
9131-37635,18,18
7122-34414,17,15
8593-18312,18,18
6233-86204,18,18
3049-69406,20,18
7570-59564,20,11
3502-76468,19,3
7194-78072,19,9
9515-24363,20,15
8577-38092,19,19
6681-91271,17,6
5127-08039,18,9
9053-43420,21,15
0843-15678,19,19
9222-53113,19,19
2343-10928,18,9
0938-20729,18,18
7583-59156,19,19
8153-31117,21,12
5605-52371,17,17
0898-25796,18,18
7256-66096,18,18
8324-79893,21,21
5353-71587,18,18
2414-69106,21,15
5506-19465,20,18
9145-67008,18,15
3531-80126,18,12
0229-45280,19,19
3714-17623,21,18
2809-45191,18,8
1510-41125,18,17
7635-71105,18,18
7800-37761,18,18
7894-41611,19,19
1718-64313,18,18
3246-94626,20,5
0222-09966,20,13
4569-77045,19,19
4695-25907,20,14
1574-92618,18,18
2038-14616,20,11
4578-79990,18,18
2749-55437,18,2
3905-70570,18,6
2201-14858,18,0
0902-14822,21,13
0171-08961,19,19
9520-03266,19,19
0702-95650,19,19
3517-05914,19,16
6577-59752,17,6
3447-89363,20,17
1652-27552,20,5
5978-72680,21,6
2933-17274,19,19
6788-46264,20,4
3160-82616,18,18
6506-68881,20,8
0814-59059,18,18
8893-33879,17,17
9492-56136,19,18
3915-80815,17,17
7208-23699,18,18
2138-05504,17,0
1130-80823,19,18
3819-13119,20,15
9904-75654,20,13
7466-93008,20,16
0070-59587,19,19
9718-48125,19,19
8478-49661,18,15
0079-00034,19,19
2572-11027,19,12
6487-25811,18,18
1665-74847,19,19
2614-32613,21,15
6371-37435,21,13
1939-56607,20,11
7065-74392,18,18
7418-11410,18,18
9888-32867,18,6
4658-25195,18,18
0743-13621,18,18
3088-58147,18,18
4651-01275,19,16
0565-62820,19,16
2011-25392,21,19
5533-11293,19,19
7338-85590,20,3
6572-32116,21,12
3820-76562,21,11
4059-51908,18,18
5845-25664,19,19
5688-85237,18,12
4572-04340,19,3
6881-38956,18,15
0787-99086,17,12
7607-69063,20,9
5414-63773,18,18
7168-36436,19,3
1659-35454,19,9
6690-05660,17,17
5201-48042,20,15
9424-55493,18,18
0975-75231,21,21
5146-74218,20,16
8891-18895,21,21
1777-33210,18,6
0848-65160,18,15
0048-62615,20,7
3863-24248,18,18
8491-81034,19,19
7924-39855,17,6
9063-58559,18,18
2463-83245,20,6
3297-78597,20,18
3095-71514,18,15
3092-25127,20,16
2023-27269,18,18
8723-93614,18,15
5921-03218,21,21
8307-19152,18,18
7039-63981,20,3
1934-45253,21,12
8793-29406,20,15
1309-47793,21,9
6266-18155,21,6
7392-72067,19,9
6934-67752,20,12
4095-74652,18,6
4516-09446,18,18
5384-14217,17,6
8642-83971,18,10
0909-41834,18,18
1568-23573,18,18
7661-36526,18,15
7316-02540,20,17
0281-48721,17,3
5259-49372,20,14
6925-87476,19,16
6070-78990,19,19
8876-54628,20,12
1344-34720,18,6
0963-77031,18,12
4251-31049,17,2
7551-68052,18,6
3435-58231,20,3
3634-30292,18,6
1623-69881,19,18
2806-64560,18,9
1650-80114,17,12
5224-45617,18,18
3925-84624,17,15
7463-10236,18,14
4536-81516,18,9
8124-18495,18,18
9482-52084,19,16
0289-91075,19,3
4331-01059,20,12
1919-73594,20,6
8068-75559,19,19
7564-35191,17,12
8187-05162,18,18
4514-92645,19,9
9693-48707,19,3
9231-60835,20,3
1562-83753,19,9
7627-21230,17,5
9216-68604,19,19
0383-86736,18,18
6054-39004,20,15
3641-05993,19,3
0186-26838,20,8
5525-94478,19,12
2908-53638,19,16
8290-46205,19,12
9320-12652,19,9
6494-64058,17,17
2753-71646,19,15
5921-48534,20,20
2933-89263,17,17
6256-69995,20,3
9207-57235,21,14
7167-88457,18,16
6648-81175,19,9
7125-81633,18,14
1960-80140,20,8
9765-69205,19,16
1155-48326,19,16
0727-25421,18,13
1945-93746,19,19
1052-93059,19,16
2671-01461,17,6
7184-71728,19,19
9718-54770,19,19
2727-03329,18,18
5382-30677,20,14
8734-68933,20,12
2381-02805,18,18
1102-90759,18,3
6832-75336,19,16
9071-86936,20,20
1727-03996,20,6
6423-69587,18,18
4792-45950,17,9
6581-80023,18,18
4155-05075,17,4
8274-21050,18,12
5001-00817,21,14
8097-13740,21,9
1580-64886,18,17
2731-24362,19,19
9349-27223,21,11
6858-65210,19,15
6427-58510,18,15
6890-79051,21,9
5101-14529,17,3
5830-17636,19,19
8283-92022,19,15
4266-86588,19,6
2514-89264,18,18
5719-63807,18,18
9948-42686,20,12
1158-85052,18,6
1572-73886,20,3
7363-44815,19,19
2629-07392,17,15
2836-96787,20,6
5426-01224,20,6
4036-26215,18,18
4793-24647,19,19
7355-12938,18,18
9390-78485,21,9
4862-15583,19,9
0944-24730,19,3
7002-81370,18,15
3007-38686,19,9
2909-11716,17,6
5816-18217,18,18
6556-80296,20,4
9662-44194,21,3
2432-37930,21,8
7206-90178,18,18
5756-87246,20,9
2886-76425,21,14
8165-97824,19,16
4197-69646,19,19
9936-78810,20,14
7359-85383,19,16
6774-54528,19,19
8094-71539,18,6
0325-95322,18,15
1334-62567,21,6
1847-17106,18,6
7226-34771,18,0
3113-64851,18,18
6403-21917,18,18
8917-47906,18,18
4377-61533,17,0
7411-67556,17,12
6787-58642,19,15
6870-56753,20,3
6414-06443,19,18
0696-60395,19,19
3481-31251,20,15
7753-86706,17,14
0642-14705,18,18
0396-64690,18,9
8144-30155,18,18
6623-56326,19,12
7809-32531,21,14
0133-26611,18,3
3140-02576,18,18
8001-33913,19,8
5970-46976,20,17
8556-71904,19,9
9735-94404,19,17
2544-99324,19,19
9756-45141,18,18
5721-48397,22,12
8280-13436,20,12
4386-99242,17,3
5307-69304,20,19
7420-57331,20,17
5140-09093,20,15
2876-85696,19,16
5487-90703,18,18
0694-29667,20,20
0494-37540,19,12
9306-96812,19,6
8857-38807,19,15
9891-08389,19,12
4772-14704,20,3
4339-55434,17,14
2198-83301,17,0
2473-42736,19,14
5031-07824,21,15
2178-13355,19,19
7707-01350,17,17
9139-15296,21,8
0218-66692,19,9
7593-95906,20,20
5201-59381,19,19
6316-77828,19,12
6760-78343,19,3
2573-85868,17,15
9606-34537,18,17
3004-06329,19,16
5585-76411,18,6
0488-87743,21,12
6878-95738,18,19
6015-88717,18,18
3803-49760,17,0
8088-75541,19,14
3879-19664,18,17
4455-79778,21,6
0583-35632,19,14
2926-76094,19,12
5806-61911,17,6
7662-66571,21,11
9165-92283,19,9
4197-53923,17,14
0162-24431,19,13
9803-21696,19,16
2642-47996,17,6
1277-92105,17,15
0298-97043,19,17
6590-84990,19,16
9550-11706,17,18
3473-33425,21,9
4615-45179,18,18
3792-80750,17,17
1520-99991,19,15
1527-16863,18,12
1612-33874,21,9
1930-77182,18,9
8332-63778,18,18
5720-18864,19,19
0572-96010,18,18
0557-92050,18,18
3426-05429,19,6
5764-94076,20,19
8797-14709,21,11
7694-53859,20,11
3135-86981,20,6
4981-17354,19,9
5448-23456,20,3
8650-13427,19,12
0224-66767,21,11
0539-08537,18,12
0642-32335,18,12
2770-34218,19,19
3468-11403,19,15
3841-63833,20,3
9838-06066,19,6
2214-76113,19,16
0507-85335,21,16
8474-16121,17,3
1156-80509,17,17
2715-81119,18,18
3339-63605,19,3
5564-92657,20,12
7132-01105,18,12
0152-30847,21,9
8246-94895,18,18
7924-38846,18,12
9161-26884,19,14
7859-24733,19,19
7509-72913,18,18
6649-39591,12,0
2807-96904,18,12
1391-83881,18,6
6165-40464,18,10
7282-18099,18,9
7022-31586,18,6
7270-10113,20,20
6746-70341,12,4
7127-89969,18,17
8009-07248,18,17
5611-93142,18,15
3522-21319,18,18
3558-85306,18,11
8499-85113,18,17
1849-80549,18,18
9152-94020,18,11
6255-31143,18,18
3689-79677,19,19
9408-71397,19,9
4633-88690,19,19
3096-97003,19,18
6380-40084,19,19
8786-32292,19,19
6461-20848,19,20
7755-30230,21,6
8988-96176,18,18
4954-19174,18,9
7234-49233,18,9
3028-66668,18,9
8541-58765,18,15
5563-56654,18,3
3251-90569,18,6
1198-53398,18,15
5945-30765,18,9
3486-77405,18,6
1042-49518,18,9
5952-28474,18,12
0207-23971,18,18
3610-98721,18,12
9660-17664,17,9
4210-30703,17,6
9880-56550,17,17
8100-52719,17,6
0640-55235,17,3
0923-63909,17,6
6292-09158,18,15
0961-36765,18,17
0102-95020,18,6
9639-64523,18,12
8807-54227,18,18
9151-68695,21,9
7682-91720,19,13
6856-09868,19,3
4951-50878,19,18
0687-26507,19,3
2687-52667,18,18
1179-40044,18,18
3773-84508,18,9
3120-60299,18,18
5120-05358,18,9
3296-88540,18,18
7767-49012,18,18
8341-40647,20,14
2803-41471,19,12
5887-31224,19,19
5619-29950,19,12
9224-07788,19,15
1676-23376,19,15
3414-43508,19,12
5477-51525,19,18
0806-35625,19,12
9174-05311,19,15
9514-72198,19,16
2473-20207,19,19
6751-16009,20,2
5290-18701,20,6
9468-36927,20,2
0957-90810,20,0
5449-03108,20,6
4798-74936,20,3
3894-51423,20,3
6358-58759,20,0
9856-33723,20,15
5244-45029,20,12
6252-52965,20,4
1775-16530,20,15
1504-72259,20,15
7155-87297,20,15
3044-55971,18,13
4724-08154,18,5
5862-73832,18,15
4544-93135,17,12
2656-68277,18,18
5607-97366,18,9
1060-90876,16,16
0855-67116,16,16
7903-88580,16,16
7479-65203,16,16
1473-08304,16,16
2921-42363,16,16
2652-37221,16,16
3534-79462,16,16
5972-41601,16,10
8458-00652,16,16
8607-89865,16,16
7038-83427,16,16
0556-42847,16,16
9089-55358,16,10
3135-25983,12,10
3401-00076,16,16
9417-14489,16,16
2449-99762,16,10
2735-16146,18,10
1150-41823,16,16
0464-69080,16,16
7817-70926,16,16
9109-19455,16,16
1509-97614,16,16
0937-34170,16,7
2658-69834,16,16
1403-86183,16,7
7156-73829,16,16
4934-40541,16,10
2078-73496,16,16
4121-73650,16,16
2584-13605,16,9
8754-96952,16,16
2392-48766,16,16
1406-16287,16,13
2174-84657,16,16
2739-74855,16,13
0228-78499,16,16
6035-04585,16,13
0574-71745,16,16
8645-56074,16,13
8217-99868,16,10
1664-26375,16,7
6608-01394,16,10
0045-10303,16,16
7300-04783,16,16
6327-07908,16,13
0894-09334,16,13
9936-58888,16,10
5630-88902,16,7
4577-03701,18,8
9498-26662,18,10
8053-06124,18,9
5323-90367,18,10
1884-00388,19,11
6481-86931,18,17
1626-74913,18,18
8049-61254,18,18
6656-35973,21,13
0835-94085,12,0
0720-92581,19,19
4327-75402,18,18
9572-71384,17,17
5074-88471,18,19
1512-84469,20,15
4876-54459,18,18
6512-49421,19,15
9603-21930,17,8
6886-04443,18,18
2525-82755,18,17
5023-31059,19,20
3285-13503,18,18
7599-79016,18,18
1868-77395,18,18
8716-14578,17,17
7666-84510,18,16
0389-36364,18,15
9498-69879,18,15
8132-54774,20,11
5734-07501,18,18
7432-75152,20,14
1056-38040,18,3
3311-40158,21,4
6428-78169,20,6
5230-43061,21,3
3804-71906,17,0
3140-07984,20,3
1798-40210,21,6
4096-47845,21,2
0452-85594,18,6
8260-95108,19,3
2449-22676,21,7
7962-71464,20,0
8229-27957,18,6
1611-00838,21,9
8684-35164,20,9
8206-98741,21,4
6826-21063,20,0
3342-42953,19,3
7511-96189,20,0
7982-94981,19,9
3355-38183,21,10
8031-18436,20,9
6974-92458,21,2
7681-41409,21,5
3940-20213,19,6
3647-43845,18,3
2731-85480,19,6
6593-49467,16,0
9854-54283,20,0
9495-29783,19,3
9590-02837,20,0
5193-69869,20,3
7081-91213,20,0
8824-47249,18,9
2700-01146,18,0
5928-82951,20,5
2791-18313,19,6
1360-78499,18,0
9555-76059,21,9
9827-19863,21,15
9377-96897,16,5
2923-47012,19,4
4842-28493,18,6
8508-36463,20,0
7803-28715,21,12
8439-04508,19,0
2799-81203,21,4
9758-75416,21,7
4387-96023,18,9
4167-43374,21,6
6123-67065,19,0
1422-00827,16,0
8300-36855,21,4
1540-48145,18,0
3232-78997,21,0
8608-91261,21,9
2374-64286,19,0
7456-52955,16,0
1716-51859,20,3
1888-78786,18,3
4689-54043,21,9
2397-62190,21,6
0573-65948,19,0
0642-61893,17,3
2641-06975,19,0
5148-16694,19,6
3978-77146,21,3
7507-84300,21,0
3290-80446,21,0
1248-28173,21,8
6290-78414,19,14
4747-39138,19,0
0865-17292,18,9
5312-89888,18,0
2260-51974,18,3
9081-79825,19,0
4435-27814,18,0
7681-95529,18,6
4549-21602,15,3
0728-30526,19,6
6151-50211,20,3
2951-62924,19,3
5844-90211,20,4
0335-63331,21,4
9068-58949,21,0
4004-71757,19,0
5292-31329,21,2
4346-62913,19,6
4370-74253,19,9
0281-54753,16,6
2829-05443,20,6
2745-37879,21,4
4717-06292,17,6
9185-78621,16,6
8909-82083,21,7
3260-25940,19,0
6721-77366,19,6
5174-53605,18,0
5945-03600,18,0
3830-01798,18,6
3002-01535,21,3
1520-19255,18,3
2642-22216,19,4
4737-85752,18,6
8153-27481,18,9
5904-95097,18,6
6631-47947,21,7
3847-36857,16,0
6719-35342,19,6
8378-90299,19,0
4154-05241,17,9
6571-48647,21,4
2029-72785,18,3
3951-64773,20,3
9621-47822,22,6
9806-42712,18,0
2970-35574,20,3
7152-38303,20,3
1474-17221,19,9
3543-60219,18,3
8404-39413,18,9
6146-79909,19,3
6353-64584,18,3
0291-79374,17,0
1161-10940,21,6
9573-41275,15,0
8338-54939,19,2
7569-72271,21,12
6926-52609,21,12
9240-47268,21,3
6798-56789,16,3
5920-86793,18,14
9185-59277,19,4
3106-30291,18,0
6769-20574,22,6
9600-40246,21,4
1889-42376,19,0
7051-78945,19,0
5803-20717,18,0
1635-73993,19,0
4742-44085,21,4
5061-67662,19,3
3628-46273,18,6
9792-02272,21,3
5442-39458,21,6
3526-50804,20,3
4019-13407,18,3
8807-37310,20,0
4884-54256,19,1
6188-24139,17,3
9250-71477,18,0
4126-21036,18,6
7669-99384,19,0
1127-49699,18,7
8768-75653,21,3
1022-10551,21,0
9503-50181,21,0
0216-67709,20,6
2800-15171,17,9
0363-01217,18,3
4587-07227,18,3
8163-28881,17,0
0171-86035,18,6
0241-96772,16,5
4617-37887,21,9
3936-35778,20,9
0929-67581,20,0
2707-87330,21,3
7321-31841,16,0
0275-47385,19,3
2015-03705,21,3
5234-21283,21,2
6774-35307,21,0
8219-43168,19,3
2050-82467,19,0
0935-42160,19,7
2831-51448,21,12
9576-60401,19,0
8596-58593,18,9
4251-00757,20,6
2050-75819,21,3
3873-45470,18,6
3563-34594,22,3
8278-03087,21,6
5281-00544,16,3
0411-14658,19,3
6483-50523,18,4
5591-63765,16,6
9090-44933,19,10
5975-93831,18,3
2172-62774,21,2
8756-02334,21,9
9083-72753,19,0
7819-21839,18,9
9855-69573,18,0
9923-44405,16,3
3587-52821,18,7
2047-30245,20,3
8494-11788,20,9
9036-00740,21,0
5414-24607,18,6
9112-07424,21,9
3440-77370,18,12
6180-98917,18,0
1911-65393,19,3
4233-20765,18,0
9261-57684,19,3
4929-22703,21,0
4632-96611,19,4
5332-38479,19,3
5184-30417,16,12
4824-27522,19,3
4168-66356,21,3
0946-81460,18,3
7297-76350,18,6
6828-97188,21,6
6147-27178,19,9
3035-20304,21,0
8039-55587,21,6
0071-33206,19,4
0192-36460,21,5
9867-80276,21,5
9515-96347,21,3
5342-99779,21,3
3453-12327,17,5
0490-95406,21,3
6497-18591,18,0
2365-83946,16,0
3666-03488,17,3
6804-80938,18,3
8402-50312,18,9
5134-62158,19,6
1086-04496,21,15
0393-28083,18,3
5416-10918,17,0
1336-17441,18,9
6825-13450,21,0
6303-42779,18,6
5211-96846,20,0
6134-40992,21,0
0196-19340,16,3
3263-94141,21,3
8066-35307,20,10
9239-77369,21,9
1786-45359,20,6
3877-99661,20,7
8873-15664,20,3
3277-11373,20,7
3554-05188,21,3
0202-46646,17,3
4700-73128,18,3
6531-94937,21,6
4960-08730,21,3
2833-77663,19,5
0648-27533,20,6
6797-09228,16,0
7287-89429,20,0
0782-07842,19,0
7664-82600,21,9
6368-67792,21,3
5869-70251,18,3
1808-16770,19,3
1077-39544,19,0
7816-75510,19,6
6482-61334,21,3
6153-69932,21,0
8018-39170,18,3
7218-87659,20,12
3202-84293,18,6
4085-46131,19,0
8201-21924,19,3
5072-47104,19,3
8121-23802,21,9
9006-38414,17,9
8562-07568,21,0
6435-65367,18,3
3065-33311,20,5
7119-47939,19,0
6573-34047,18,0
8411-94562,12,3
8375-37435,19,6
1372-17891,18,6
1726-83323,21,7
3245-69288,19,15
9709-18812,18,0
5282-51221,20,6
2984-21502,20,0
2499-55289,21,9
9692-21048,17,3
2287-96338,21,3
6237-16879,18,6
2023-39279,20,3
1811-16866,18,12
6367-94061,21,0
9310-02295,18,7
9614-89104,12,0
3144-75030,21,0
3702-89311,18,0
4036-71231,24,12
0502-29730,18,6
4874-02443,18,0
4609-82541,20,3
9553-15048,19,1
6222-70391,20,3
4556-68414,17,0
1446-00001,18,6
2596-45840,20,9
5754-75375,20,7
5877-24975,21,1
2434-84280,18,12
6052-83654,18,9
2491-85112,19,1
9177-79326,20,8
7255-14440,19,6
2823-08249,21,4
0948-68390,20,0
8035-00996,18,3
6979-55985,21,0
1946-60772,21,3
5875-45173,20,3
6457-06646,18,4
8829-56420,19,3
8902-45040,17,3
5678-95595,18,10
8156-45009,19,3
5429-49438,18,7
6167-25653,20,0
0494-31256,18,0
3560-09433,21,4
7584-73424,19,7
1373-55717,20,13
8476-18639,20,6
9355-15873,19,6
0707-22373,20,6
4806-73556,17,0
9172-11045,18,6
5676-75039,18,18
0823-20807,21,15
2580-68718,19,3
5083-69320,19,11
8056-07423,21,3
7719-96023,18,3
0595-64688,18,1
9180-91610,19,3
2039-24410,21,12
4813-16034,21,3
4718-26445,18,4
1029-68453,18,0
4258-52651,17,0
0497-91919,20,8
1010-31525,21,9
0380-22940,17,0
7960-26027,20,4
1237-61966,21,7
2234-83069,18,3
9132-20671,18,9
3538-27297,19,6
6381-92335,20,0
2689-12599,21,7
7604-94937,20,3
7192-92168,21,3
4342-20356,20,4
0162-41649,19,1
5692-76127,21,0
8994-72079,19,3
3391-64104,18,3
6373-95575,19,6
6503-60908,19,3
4651-59293,20,3
5674-73154,21,8
5015-76508,19,0
0441-38007,20,0
2781-86407,18,9
9227-28509,20,9
9366-74600,20,6
1788-90825,21,0
4085-36722,18,3
3436-35611,18,3
6506-71039,18,6
6447-36305,18,12
7123-54136,18,3
0813-17527,17,3
1472-63352,20,0
1966-60207,18,1
5829-11264,17,3
3967-74747,21,6
1561-79277,19,3
6061-67499,20,0
6556-10675,18,6
8220-46528,17,9
9829-47693,18,0
2239-97812,12,3
8219-24742,17,3
9923-77302,17,6
6037-02686,19,4
5885-68422,21,3
9110-63538,18,6
1416-98883,20,0
3485-19566,24,6
5721-69632,20,12
6212-23342,21,11
5339-47829,20,0
2261-35469,20,0
8179-62926,18,9
0128-63956,17,0
5855-84212,19,9
2364-01925,17,6
7077-15635,17,8
2248-43493,18,0
7279-49336,21,0
1124-04047,19,6
0640-29811,19,1
8146-74378,18,15
5216-53712,19,3
4545-03412,20,0
8922-09597,21,9
6940-62522,21,3
0808-28864,18,12
7446-80661,20,0
3861-62015,18,5
0200-47231,18,6
9023-78203,21,3
8097-49544,18,0
7884-46788,21,10
3166-65122,21,0
7106-80526,21,9
8305-73541,21,8
4439-44388,21,3
3355-20343,19,6
0872-74629,19,13
4417-47210,12,2
8118-05066,17,0
8033-40299,18,3
6128-03954,19,7
1227-27210,18,0
9288-31690,18,6
2279-77231,17,11
6176-53374,20,6
0902-13898,18,3
7266-92040,21,0
5687-13382,17,3
3088-62107,24,5
5755-59005,19,9
0537-80381,17,3
0399-32432,21,12
1275-45138,18,3
0121-73160,18,0
9951-90201,20,9
7572-72290,21,2
3658-77202,20,3
7486-72558,18,9
1038-02854,21,0
0069-62763,20,0
2054-55897,20,10
4713-89352,21,1
9823-85686,18,3
9205-78803,18,0
2673-36056,18,15
4150-10203,18,9
3115-42593,19,0
2589-30004,21,0
4180-45772,19,3
4736-52271,18,6
3627-27643,24,5
0755-78519,18,0
9932-71310,21,6
0167-34897,24,3
2937-38064,17,0
7074-14208,18,6
8826-63909,24,2
7476-22495,18,4
2319-74399,21,6
6620-63247,18,6
4364-06739,18,3
8800-61373,21,0
0100-10034,18,3
2869-30585,18,12
7295-95058,19,9
5865-27579,18,13
0295-59501,18,0
4177-93056,20,5
8491-30552,21,7
6353-68508,20,6
0858-10873,18,6
1247-00560,20,6
7892-58562,20,0
8563-16706,18,5
2888-33531,23,0
4330-26196,20,0
1347-99110,18,1
8254-34241,18,3
3189-88468,19,3
7266-94280,19,3
2881-26530,19,8
9338-80105,21,3
4558-25030,21,0
6455-00484,21,6
6043-16487,21,12
1297-48917,21,0
8772-38888,21,6
1359-89621,18,3
9455-77890,18,3
6316-82288,21,15
4667-39075,19,1
9222-01237,20,6
3442-32265,15,0
4074-45778,18,0
2112-11325,19,9
8397-51206,18,6
0616-83609,17,12
2910-24948,19,10
1260-17117,23,6
9516-61712,18,9
9205-63659,18,6
9753-02990,20,13
4042-55812,20,6
2331-31812,18,9
4676-66495,18,3
2548-81168,20,10
7994-31361,21,12
7212-81938,20,0
4277-50524,20,10
5758-59560,18,12
1822-61525,21,6
1765-26295,18,3
5057-90432,21,3
7443-85684,18,6
4519-32291,19,6
3741-86296,20,3
1654-39533,18,9
2684-43522,17,9
5152-61701,17,0
6705-23167,18,3
5749-43311,19,4
5330-89653,18,9
0240-01829,18,9
5327-97201,19,6
0583-66127,17,5
3440-93350,21,6
3817-19956,19,9
0129-55138,18,12
1017-61490,18,15
0644-53981,20,8
5830-62542,18,6
1638-31836,18,9
8980-82143,21,2
5455-74204,18,9
4803-14422,20,7
3941-11529,23,6
2862-08181,18,3
2325-90496,17,3
1976-54578,20,6
1529-94296,23,3
5657-61312,20,5
2204-17221,20,7
2131-92021,18,9
3235-82332,21,6
3514-70685,21,0
4676-04535,23,3
7451-13509,20,3
4627-54474,21,9
0256-96342,18,0
1376-27360,21,9
6099-49398,21,13
1202-60369,18,0
3044-04282,18,3
3279-61456,20,3
1699-62150,20,3
2840-34761,18,0
6504-02077,18,6
4248-32152,20,8
8215-46753,18,3
4767-48638,21,6
1659-70987,21,12
8989-83698,21,12
8214-98481,20,7
2666-13229,12,3
3251-35438,20,8
5012-55677,18,9
0640-63861,19,6
6639-20195,21,3
5828-94349,17,0
2297-16394,21,9
6253-45357,21,6
1619-59715,18,3
9187-58790,18,6
6123-54360,18,3
8571-06334,18,6
9378-66689,18,0
7818-55948,18,12
6148-87623,21,3
4486-04840,20,3
5491-83643,20,3
7574-84550,21,12
5184-76692,20,8
5812-12055,21,12
2167-50458,17,9
5327-15241,20,8
5082-04237,21,0
8620-44512,21,3
0392-77108,21,3
7142-10636,18,3
7260-60981,18,9
0582-91189,21,3
1319-15056,17,8
3951-59169,21,0
9591-38539,18,6
6442-46542,20,5
3769-68744,21,7
0732-98860,18,6
4359-15896,18,3
1791-07940,18,3
7939-50037,21,3
4506-04885,19,9
6914-65145,18,3
9288-75814,21,16
9362-52506,20,7
8291-95296,18,0
5623-95406,19,0
1505-89808,20,0
4239-61968,21,12
7322-22292,21,9
4515-50918,19,3
5223-35230,18,7
3795-40503,18,3
2761-03023,21,4
7884-15486,18,6
5062-48730,19,0
2031-38531,18,12
5935-40945,18,3
5212-80476,18,12
0621-93989,20,12
2338-49447,20,0
8318-76494,18,3
0222-49394,21,9
9877-57240,18,0
0161-53304,18,3
2130-27815,21,11
8860-22731,20,7
3294-76182,21,3
8852-44806,20,3
4951-32941,18,3
4150-52607,18,3
3124-28019,20,0
2708-94195,20,6
1012-78542,20,4
4955-82206,18,0
3728-52406,20,10
7550-21088,21,9
3231-50650,21,9
5043-35530,19,6
6636-93086,18,6
3775-60280,21,3
2558-60173,21,5
5167-19572,18,3
6859-87549,20,6
4412-69465,21,9
9621-91337,18,3
2669-18923,19,8
4922-59783,19,0
3369-55659,17,6
6807-32332,21,11
4116-27017,18,6
3113-36418,20,6
4649-03423,18,6
2705-33457,19,3
6833-82327,18,15
8190-39868,20,0
8343-68055,21,6
7126-56720,20,3
9847-33675,18,6
6648-00072,19,6
6632-73695,17,5
1160-90690,18,3
7964-98682,21,3
5715-61470,18,0
2721-75258,18,3
1839-94052,21,0
9445-66808,17,6
6763-29908,18,6
8904-63300,19,3
8920-33285,18,0
4471-34999,20,9
2849-26968,23,0
2935-47948,21,3
8135-59946,20,0
5754-32747,18,3
0896-01929,17,9
5469-88924,18,6
7365-74229,19,0
4743-40914,21,12
0481-70670,17,3
0351-39746,21,0
0837-28908,21,12
9651-73559,19,1
7662-56634,20,6
3023-59778,20,4
2723-65482,21,3
9929-87470,21,0
9142-43416,20,0
8166-48558,20,0
0087-98707,18,9
9726-50531,17,0
9478-12390,21,12
8342-78260,18,0
5259-95437,20,1
6388-77729,21,6
2193-83925,19,5
9247-83049,20,10
0636-84853,17,9
4411-84182,21,3
0384-84826,17,3
8825-18980,17,9
3149-01506,19,3
9988-61470,20,15
3937-02786,18,9
7842-12510,18,9
4101-88753,21,0
2957-25121,20,8
4604-04455,18,3
5155-94189,19,3
7774-95254,18,6
5507-93110,18,6
9865-60973,18,0
8201-95226,21,9
3607-38923,21,3
5419-17270,17,0
8149-72837,18,3
0888-96425,20,0
3696-45937,19,5
5602-39547,21,0
5144-16286,21,9
2228-29372,18,3
1116-81423,18,6
7674-51508,19,3
4448-46967,20,0
5446-78109,17,11
8343-45573,18,5
1491-24195,19,5
6993-50660,19,3
4600-78660,20,3
5275-71522,21,12
7728-34581,18,10
3693-48356,18,6
4340-96812,21,11
5502-01684,18,6
