stdno,schoolyear,term,course,section,units,grade,courserank,contrib
2011-46391,2015,FIRST,PSY 1(SSP),U-1R,3,,6,1.0000,
2012-13863,2015,FIRST,ENSC 14a,YG-2C,5,,1,1.0000,
2012-13863,2015,FIRST,EE 12,V-2L,4,,2,1.0000,
2012-13863,2015,FIRST,EE 18,Y,3,,3,1.0000,
2012-13863,2015,FIRST,ENG 10,B-4R,3,,4,1.0000,
2012-13863,2015,FIRST,NASC 1(MST),D-2R,3,,5,1.0000,
2009-30223,2015,FIRST,HIST 1(SSP),D-3R,3,,1,1.0000,
2009-30223,2015,FIRST,IT 1(MST),V-2L,3,,2,1.0000,
2009-30223,2015,FIRST,SPCM 1(AH),G-5R,3,,3,1.0000,
2009-30223,2015,FIRST,MGT 113,U,3,,4,1.0000,
2011-72526,2015,FIRST,ZOO 1,B-7L,3,,2,1.0000,
2011-72526,2015,FIRST,ENG 2(AH),G-6R,3,,3,1.0000,
2011-72526,2015,FIRST,FRM 117,Y,3,,4,1.0000,
2011-72526,2015,FIRST,SOSC 3(SSP),D-5R,3,,5,1.0000,
2011-72526,2015,FIRST,SFFG 125,U-2L,3,,6,1.0000,
2013-35166,2015,FIRST,NSTP 1,FR-BD,0,,1,1.0000,
2013-35166,2015,FIRST,BOT 20,ST-4L,3,,2,1.0000,
2013-35166,2015,FIRST,SOIL 1,C-8L,3,,3,1.0000,
2013-35166,2015,FIRST,HUM 2(AH),D-6R,3,,4,1.0000,
2013-35166,2015,FIRST,PI 10(SSP),V-2R,3,,5,1.0000,
2013-35166,2015,FIRST,MATH 14,S-4R,3,,6,1.0000,
2013-35166,2015,FIRST,CHEM 40.0,X,3,,7,1.0000,
2013-35166,2015,FIRST,CHEM 40.1,5L,1,,8,1.0000,
2013-08544,2015,FIRST,NSTP 1,AS2,0,,2,1.0000,
2013-08544,2015,FIRST,FPPS 11,AB-2L,3,,3,1.0000,
2013-08544,2015,FIRST,CHEM 15.0,H,3,,4,1.0000,
2013-08544,2015,FIRST,MATH 14,B-3R,3,,5,1.0000,
2013-08544,2015,FIRST,STAT 1,V-4L,3,,6,1.0000,
2013-08544,2015,FIRST,FRM 117,Y,3,,7,1.0000,
2013-08544,2015,FIRST,PSY 1(SSP),X2-5R,3,,8,1.0000,
2013-08544,2015,FIRST,IT 1(MST),V-6L,3,,9,1.0000,
2014-83190,2015,FIRST,NSTP 1,AS2,0,,2,1.0000,
2014-83190,2015,FIRST,CHEM 43.0,T,3,,3,1.0000,
2014-83190,2015,FIRST,CHEM 43.1,2L,2,,4,1.0000,
2014-83190,2015,FIRST,SPCM 1(AH),F-2R,3,,5,1.0000,
2014-83190,2015,FIRST,MATH 26,W-2R,3,,7,1.0000,
2014-83190,2015,FIRST,ENG 2(AH),U-4R,3,,8,1.0000,
2014-83190,2015,FIRST,CMSC 11,T-2L,3,,9,1.0000,
2012-18268,2015,FIRST,ENG 2(AH),Y-3R,3,,2,1.0000,
2012-18268,2015,FIRST,ANSC 1,S-3L,3,,3,1.0000,
2012-18268,2015,FIRST,BIO 30,A-4L,3,,4,1.0000,
2012-18268,2015,FIRST,HUME 10(SSP),U-2R,3,,5,1.0000,
2012-18268,2015,FIRST,HORT 106,T-2L,3,,6,1.0000,
2012-18268,2015,FIRST,AGRI 195,CD-2L,3,,8,1.0000,
2012-18268,2015,FIRST,HIST 1(SSP),V1-6R,3,,0,0.0000,
2013-06593,2015,FIRST,NSTP 1,AS1,0,,1,1.0000,
2013-06593,2015,FIRST,FPPS 11,AB-2L,3,,3,1.0000,
2013-06593,2015,FIRST,ECON 11,W-1R,3,,4,1.0000,
2013-06593,2015,FIRST,CHEM 15.0,X,3,,5,1.0000,
2013-06593,2015,FIRST,MATH 14,B-5R,3,,6,1.0000,
2013-06593,2015,FIRST,FBS 21,A-4L,4,,7,1.0000,
2013-06593,2015,FIRST,ENG 2(AH),U-4R,3,,8,1.0000,
2008-62587,2015,FIRST,NSTP 1,HE-EF1,0,,1,1.0000,
2008-62587,2015,FIRST,STAT 1,AB-5L,3,,2,1.0000,
2008-62587,2015,FIRST,PHYS 23,F-2L,3,,3,1.0000,
2008-62587,2015,FIRST,ECON 10(SSP),T,3,,4,1.0000,
2008-62587,2015,FIRST,PI 10(SSP),Z1-1R,3,,5,1.0000,
2008-62587,2015,FIRST,HIST 2(SSP),T-3R,3,,7,1.0000,
2012-97940,2015,FIRST,NSTP 1,DC-GH,0,,1,1.0000,
2012-97940,2015,FIRST,ECON 11,U-2R,3,,2,1.0000,
2012-97940,2015,FIRST,SPCM 1(AH),F-6R,3,,3,1.0000,
2014-08769,2015,FIRST,NSTP 1,FR-EF,0,,1,1.0000,
2014-08769,2015,FIRST,CHEM 43.0,T,3,,3,1.0000,
2014-08769,2015,FIRST,CHEM 43.1,4L,2,,4,1.0000,
2014-08769,2015,FIRST,MATH 26,W-2R,3,,5,1.0000,
2014-08769,2015,FIRST,CHEM 32.0,X,3,,6,1.0000,
2014-08769,2015,FIRST,CHEM 32.1,9L,2,,7,1.0000,
2014-08769,2015,FIRST,CMSC 11,U-3L,3,,8,1.0000,
2014-08769,2015,FIRST,STAT 1,S-10L,3,,9,1.0000,
2012-62925,2015,FIRST,PE 1,GH,0,,1,1.0000,
2012-62925,2015,FIRST,NSTP 1,DC-GH,0,,2,1.0000,
2012-62925,2015,FIRST,ENG 2(AH),F-4R,3,,4,1.0000,
2012-62925,2015,FIRST,MATH 101,Y-8L,3,,5,1.0000,
2012-62925,2015,FIRST,NASC 4(MST),V,3,,6,1.0000,
2012-62925,2015,FIRST,CMSC 11,U-4L,3,,7,1.0000,
2012-62925,2015,FIRST,NASC 5(MST),Z-3R,3,,8,1.0000,
2014-23224,2015,FIRST,NSTP 1,AS1,0,,1,1.0000,
2014-23224,2015,FIRST,CHEM 15.0,X,3,,3,1.0000,
2014-23224,2015,FIRST,CHEM 15.1,29L+,2,,4,1.0000,
2014-23224,2015,FIRST,SPCM 1(AH),B-2R,3,,5,1.0000,
2014-23224,2015,FIRST,MATH 36,H-2R,5,,6,1.0000,
2014-23224,2015,FIRST,CMSC 11,U-6L,3,,7,1.0000,
2014-23224,2015,FIRST,ENSC 10a,4L,2,,8,1.0000,
2013-00699,2015,FIRST,NSTP 1,AS2,0,,1,1.0000,
2013-00699,2015,FIRST,SOSC 3(SSP),Y-3R,3,,2,1.0000,
2013-00699,2015,FIRST,ENSC 10b,8L,2,,3,1.0000,
2013-00699,2015,FIRST,ENSC 11,E,3,,4,1.0000,
2013-00699,2015,FIRST,PHYS 82,DV-2L,5,,5,1.0000,
2013-00699,2015,FIRST,ENSC 21,F,3,,6,1.0000,
2014-09833,2015,FIRST,NSTP 1,EN2,0,,2,1.0000,
2014-09833,2015,FIRST,MGT 101,G,3,,3,1.0000,
2014-09833,2015,FIRST,CHEM 15.1,28L,2,,4,1.0000,
2014-09833,2015,FIRST,CHEM 15.0,H,3,,5,1.0000,
2014-09833,2015,FIRST,MATH 26,W-2R,3,,6,1.0000,
2014-09833,2015,FIRST,ANSC 2,B-4L,3,,7,1.0000,
2014-09833,2015,FIRST,PSY 1(SSP),X2-2R,3,,8,1.0000,
2012-18985,2015,FIRST,ENSC 21,T,3,,1,1.0000,
2012-18985,2015,FIRST,PHYS 82,DV-4L,5,,2,1.0000,
2012-18985,2015,FIRST,ENSC 11,Y,3,,3,1.0000,
2012-18985,2015,FIRST,ENSC 10b,7L,2,,4,1.0000,
2012-18985,2015,FIRST,EE 170,D,3,,5,1.0000,
2014-82999,2015,FIRST,NSTP 1,FR-EF,0,,2,1.0000,
2014-82999,2015,FIRST,CMSC 21,ST-4L,3,,3,1.0000,
2014-82999,2015,FIRST,CMSC 57,V-1L,3,,4,1.0000,
2014-82999,2015,FIRST,STAT 1,D-4L,3,,5,1.0000,
2014-82999,2015,FIRST,HUM 1(AH),X,3,,6,1.0000,
2014-82999,2015,FIRST,MATH 26,W-4R,3,,7,1.0000,
2014-82999,2015,FIRST,CMSC 22,WX-3L,3,,8,1.0000,
2011-43215,2015,FIRST,CMSC 21,UV-4L,3,,1,1.0000,
2011-43215,2015,FIRST,CMSC 22,WX-6L,3,,2,1.0000,
2012-38480,2015,FIRST,PE 1,EF2,0,,1,1.0000,
2012-38480,2015,FIRST,NSTP 1,AS4,0,,2,1.0000,
2012-38480,2015,FIRST,CHEM 32.0,T,3,,3,1.0000,
2012-38480,2015,FIRST,CHEM 32.1,2L,2,,4,1.0000,
2012-38480,2015,FIRST,MATH 37,G-4R,5,,5,1.0000,
2012-38480,2015,FIRST,CHEM 40.1,23L,1,,6,1.0000,
2012-38480,2015,FIRST,CHEM 40.0,V,3,,7,1.0000,
2012-38480,2015,FIRST,MCB 1,C-3L,3,,8,1.0000,
2012-38480,2015,FIRST,NASC 5(MST),Z-3R,3,,9,1.0000,
2013-08055,2015,FIRST,AECO 103,C-2L,3,,2,1.0000,
2013-08055,2015,FIRST,HUM 3(AH),W,3,,3,1.0000,
2013-08055,2015,FIRST,AECO 141,U-1L,3,,4,1.0000,
2013-08055,2015,FIRST,HIST 2(SSP),T-2R,3,,5,1.0000,
2013-08055,2015,FIRST,CHEM 15.0,X,3,,6,1.0000,
2013-08055,2015,FIRST,ECON 102,T,3,,7,1.0000,
2013-01102,2015,FIRST,NSTP 1,EM2,0,,1,1.0000,
2013-01102,2015,FIRST,PI 10(SSP),U-1R,3,,2,1.0000,
2013-01102,2015,FIRST,CHEM 44.0,Z,3,,3,1.0000,
2013-01102,2015,FIRST,CHEM 44.1,2L,2,,4,1.0000,
2013-01102,2015,FIRST,MATH 28,T-5R,3,,5,1.0000,
2013-01102,2015,FIRST,PHYS 82,DV-6L,5,,6,1.0000,
2013-01102,2015,FIRST,SOSC 3(SSP),D-6R,3,,7,1.0000,
2013-00207,2015,FIRST,NSTP 1,AS4,0,,1,1.0000,
2013-00207,2015,FIRST,MATH 101,Y-7L,3,,2,1.0000,
2013-00207,2015,FIRST,MATH 38,T-2R,3,,3,1.0000,
2013-00207,2015,FIRST,EDUC 102,W,3,,4,1.0000,
2013-08539,2015,FIRST,NSTP 1,AS2,0,,1,1.0000,
2013-08539,2015,FIRST,HIST 1(SSP),V1-2R,3,,3,1.0000,
2013-08539,2015,FIRST,ENSC 10b,8L,2,,4,1.0000,
2013-08539,2015,FIRST,MATH 37,C-5R,5,,5,1.0000,
2013-08539,2015,FIRST,PHYS 81,GY-4L,5,,6,1.0000,
2012-40315,2015,FIRST,NSTP 1,FR-EF,0,,1,1.0000,
2012-40315,2015,FIRST,MATH 14,S-2R,3,,2,1.0000,
2012-40315,2015,FIRST,AEC 1,T-2R,3,,3,1.0000,
2012-40315,2015,FIRST,ENG 2(AH),F-6R,3,,4,1.0000,
2012-40315,2015,FIRST,ANSC 2,B-2L,3,,5,1.0000,
2012-40315,2015,FIRST,STAT 162,G-2L,3,,6,1.0000,
2012-40315,2015,FIRST,HUM 1(AH),V,3,,7,1.0000,
2012-40315,2015,FIRST,HIST 1(SSP),V1-3R,3,,8,1.0000,
2012-20501,2015,FIRST,ABE 71,T-2L,3,,1,1.0000,
2012-20501,2015,FIRST,ABE 180,Y,3,,2,1.0000,
2012-20501,2015,FIRST,CE 132,C-2C,3,,3,1.0000,
2012-20501,2015,FIRST,CE 121,AB2,3,,4,1.0000,
2012-20501,2015,FIRST,CE 133,CD-1C,3,,5,1.0000,
2012-20501,2015,FIRST,CE 151,V,3,,6,1.0000,
2012-20501,2015,FIRST,ENSC 14,G,3,,7,1.0000,
2014-83730,2015,FIRST,NSTP 1,DC-GH,0,,1,1.0000,
2014-83730,2015,FIRST,MATH 17,Y-1R,5,,2,1.0000,
2014-83730,2015,FIRST,ANSC 1,S-4L,3,,3,1.0000,
2014-83730,2015,FIRST,CRSC 2,U-4L,3,,4,1.0000,
2014-83730,2015,FIRST,PI 10(SSP),B-2R,3,,5,1.0000,
2013-31631,2015,FIRST,NSTP 1,FR-EF,0,,1,1.0000,
2013-31631,2015,FIRST,ENSC 21,T,3,,2,1.0000,
2013-31631,2015,FIRST,PHYS 82,DV-6L,5,,3,1.0000,
2013-31631,2015,FIRST,ENSC 11,W,3,,4,1.0000,
2013-31631,2015,FIRST,STAT 1,V-3L,3,,5,1.0000,
2013-31631,2015,FIRST,HUM 3(AH),F,3,,6,1.0000,
2013-31631,2015,FIRST,ENSC 26,Z-4L,3,,7,1.0000,
2013-10123,2015,FIRST,ENSC 11,Y,3,,2,1.0000,
2013-10123,2015,FIRST,MATH 38,T-3R,3,,3,1.0000,
2013-10123,2015,FIRST,PHYS 82,DV-3L,5,,4,1.0000,
2013-10123,2015,FIRST,HUM 3(AH),W,3,,5,1.0000,
2013-10123,2015,FIRST,NASC 6(MST),D,3,,6,1.0000,
2007-26876,2015,FIRST,CE 135,CD-2C,3,,1,1.0000,
2007-26876,2015,FIRST,CE 134,T-2C,3,,3,1.0000,
2014-33932,2015,FIRST,PE 1,AB1,0,,1,1.0000,
2014-33932,2015,FIRST,NSTP 1,EN1,0,,2,1.0000,
2014-33932,2015,FIRST,ENG 1(AH),X1-1R,3,,3,1.0000,
2014-33932,2015,FIRST,NASC 4(MST),H,3,,4,1.0000,
2014-33932,2015,FIRST,HUM 1(AH),V,3,,6,1.0000,
2014-33932,2015,FIRST,SPCM 1(AH),Y-2R,3,,7,1.0000,
2014-33932,2015,FIRST,NASC 10(MST),U,3,,8,1.0000,
2014-33932,2015,FIRST,PI 10(SSP),B-2R,3,,0,0.0000,
2011-62073,2015,FIRST,ENSC 13,X,3,,2,1.0000,
2011-62073,2015,FIRST,ENSC 12,F,3,,4,1.0000,
2011-62073,2015,FIRST,ChE 32,UV-1L,3,,5,1.0000,
2011-62073,2015,FIRST,EE 1,YZ-1L,3,,6,1.0000,
2011-62073,2015,FIRST,ENG 10,B-3R,3,,7,1.0000,
2011-62073,2015,FIRST,IT 1(MST),V-1L,3,,0,0.0000,
2013-40836,2015,FIRST,NSTP 1,AS3,0,,1,1.0000,
2013-40836,2015,FIRST,BOT 20,ST-8L,3,,3,1.0000,
2013-40836,2015,FIRST,CHEM 160,E,3,,4,1.0000,
2013-40836,2015,FIRST,SOIL 1,U-1L,3,,5,1.0000,
2013-40836,2015,FIRST,HUM 1(AH),Z,3,,6,1.0000,
2013-40836,2015,FIRST,PI 10(SSP),U-3R,3,,7,1.0000,
2013-40836,2015,FIRST,ENG 2(AH),F-3R,3,,8,1.0000,
2013-40836,2015,FIRST,SPCM 1(AH),F-1R,3,,9,1.0000,
2014-38592,2015,FIRST,PE 1,AB2,0,,1,1.0000,
2014-38592,2015,FIRST,NSTP 1,FR-BD,0,,2,1.0000,
2014-38592,2015,FIRST,ANSC 1,AB-2L,3,,3,1.0000,
2014-38592,2015,FIRST,IT 1(MST),G-4L,3,,4,1.0000,
2014-38592,2015,FIRST,CHEM 16.0,C,3,,5,1.0000,
2014-38592,2015,FIRST,MATH 14,B-5R,3,,6,1.0000,
2014-38592,2015,FIRST,ENG 2(AH),Y-5R,3,,7,1.0000,
2014-38592,2015,FIRST,PI 10(SSP),V-2R,3,,8,1.0000,
2009-37832,2015,FIRST,VPH 123,AB-3L,4,,1,1.0000,
2009-37832,2015,FIRST,VETC 175,1L+,6,,3,1.0000,
2009-37832,2015,FIRST,VETC 171,1L+,2,,4,1.0000,
2014-98721,2015,FIRST,NSTP 1,AS4,0,,1,1.0000,
2014-98721,2015,FIRST,ANSC 1,AB-7L,3,,3,1.0000,
2014-98721,2015,FIRST,MATH 2(MST),H,3,,4,1.0000,
2014-98721,2015,FIRST,NASC 6(MST),D,3,,5,1.0000,
2014-98721,2015,FIRST,CHEM 16.0,Y,3,,6,1.0000,
2014-98721,2015,FIRST,MATH 14,B-4R,3,,7,1.0000,
2014-98721,2015,FIRST,ENG 2(AH),F-5R,3,,8,1.0000,
2009-19427,2015,FIRST,MATH 14,B-2R,3,,2,1.0000,
2009-19427,2015,FIRST,FBS 21,A-4L,4,,3,1.0000,
2009-19427,2015,FIRST,ENG 2(AH),F-6R,3,,4,1.0000,
2009-19427,2015,FIRST,STAT 1,V-4L,3,,5,1.0000,
2009-19427,2015,FIRST,FRM 153,AB-2L,3,,6,1.0000,
2012-02019,2015,FIRST,MATH 101,Y-2L,3,,1,1.0000,
2012-02019,2015,FIRST,MATH 38,T-4R,3,,2,1.0000,
2011-41112,2015,FIRST,NSTP 1,AS4,0,,1,1.0000,
2011-41112,2015,FIRST,EE 21,D-2L,4,,2,1.0000,
2011-41112,2015,FIRST,EE 41,T-2L,4,,3,1.0000,
2011-41112,2015,FIRST,ENSC 10b,3L,2,,5,1.0000,
2011-41112,2015,FIRST,SOSC 3(SSP),Y-5R,3,,6,1.0000,
2011-41112,2015,FIRST,ENG 10,C-1R,3,,7,1.0000,
2011-63119,2015,FIRST,ENG 2(AH),U-6R,3,,1,1.0000,
2011-63119,2015,FIRST,NASC 3(MST),EF-4R,3,,3,1.0000,
2014-98750,2015,FIRST,NSTP 1,AS2,0,,1,1.0000,
2014-98750,2015,FIRST,ANSC 2,T-1L,3,,2,1.0000,
2014-98750,2015,FIRST,ENG 1(AH),A-4R,3,,3,1.0000,
2014-98750,2015,FIRST,CRSC 1,Y-5L,3,,4,1.0000,
2014-98750,2015,FIRST,HUM 1(AH),E,3,,5,1.0000,
2014-98750,2015,FIRST,SPCM 1(AH),G-1R,3,,6,1.0000,
2013-46068,2015,FIRST,NSTP 1,AS4,0,,1,1.0000,
2013-46068,2015,FIRST,MATH 17,E-2R,5,,2,1.0000,
2013-46068,2015,FIRST,ENG 1(AH),T-5R,3,,4,1.0000,
2011-07358,2015,FIRST,CMSC 137,B-3L,3,,1,1.0000,
2011-07358,2015,FIRST,PSY 1(SSP),E-5R,3,,2,1.0000,
2011-07358,2015,FIRST,STAT 1,H-2L,3,,3,1.0000,
2011-07358,2015,FIRST,MATH 28,T-4R,3,,4,1.0000,
2011-07358,2015,FIRST,SPCM 1(AH),U1-2R,3,,5,1.0000,
2012-24845,2015,FIRST,NSTP 1,VM,0,,1,1.0000,
2012-24845,2015,FIRST,ENSC 21,Y,3,,2,1.0000,
2012-24845,2015,FIRST,EE 1,GH-3L,3,,3,1.0000,
2012-24845,2015,FIRST,MCB 1,S-9L,3,,4,1.0000,
2012-24845,2015,FIRST,ENSC 11,W,3,,7,1.0000,
2012-24845,2015,FIRST,HIST 1(SSP),V1-4R,3,,0,0.0000,
2012-24845,2015,FIRST,PSY 1(SSP),X2-3R,3,,0,0.0000,
2011-21926,2015,FIRST,ENSC 12,C,3,,1,1.0000,
2011-21926,2015,FIRST,ENSC 14a,YG,5,,2,1.0000,
2011-21926,2015,FIRST,IE 143,E,3,,3,1.0000,
2011-21926,2015,FIRST,ENSC 13,T,3,,4,1.0000,
2011-21926,2015,FIRST,ENSC 26,Z-3L,3,,5,1.0000,
2011-21926,2015,FIRST,IE 150,U,3,,6,1.0000,
2011-51766,2015,FIRST,CE 121,AB2,3,,1,1.0000,
2011-51766,2015,FIRST,ENSC 16,Y,3,,2,1.0000,
2011-51766,2015,FIRST,CE 131,U-2C,3,,3,1.0000,
2011-51766,2015,FIRST,ENSC 18,V-2L,3,,4,1.0000,
2011-51766,2015,FIRST,ENG 10,C-6R,3,,5,1.0000,
2010-29721,2015,FIRST,EE 126,F-2L,3,,1,1.0000,
2010-29721,2015,FIRST,EE 141,V-2L,3,,2,1.0000,
2014-98887,2015,FIRST,NSTP 1,AS2,0,,1,1.0000,
2014-98887,2015,FIRST,SFI 10,T-1L,3,,2,1.0000,
2014-98887,2015,FIRST,SFI 31,G-2L,4,,3,1.0000,
2014-98887,2015,FIRST,FPPS 11,ST1-1L,3,,4,1.0000,
2014-98887,2015,FIRST,FBS 21,A-4L,4,,5,1.0000,
2013-98356,2015,FIRST,NSTP 1,EN2,0,,1,1.0000,
2013-98356,2015,FIRST,CHEM 43.0,T,3,,2,1.0000,
2013-98356,2015,FIRST,SPCM 1(AH),F-4R,3,,3,1.0000,
2013-98356,2015,FIRST,ZOO 1,A-4L,3,,4,1.0000,
2013-98356,2015,FIRST,HUME 10(SSP),S-2R,3,,5,1.0000,
2013-98356,2015,FIRST,PSY 1(SSP),U-3R,3,,6,1.0000,
2013-98356,2015,FIRST,MATH 28,T-2R,3,,7,1.0000,
2010-36502,2015,FIRST,ENG 2(AH),G-2R,3,,1,1.0000,
2010-36502,2015,FIRST,NASC 6(MST),C,3,,2,1.0000,
2010-36502,2015,FIRST,NASC 8(MST),D-3R,3,,3,1.0000,
2010-36502,2015,FIRST,FST 111,C,3,,4,1.0000,
2010-36502,2015,FIRST,FST 102,B-3L,4,,5,1.0000,
2010-36502,2015,FIRST,PI 10(SSP),H-3R,3,,0,0.0000,
2011-01572,2015,FIRST,CMSC 137,CD-3L,3,,2,1.0000,
2011-01572,2015,FIRST,CMSC 150,EF-4L,3,,3,1.0000,
2011-01572,2015,FIRST,ENG 2(AH),Y-3R,3,,4,1.0000,
2011-01572,2015,FIRST,CMSC 131,C-2L,3,,5,1.0000,
2011-01572,2015,FIRST,CMSC 124,T-1L,3,,6,1.0000,
2014-47630,2015,FIRST,NSTP 1,EM2,0,,1,1.0000,
2014-47630,2015,FIRST,CHEM 43.0,T,3,,3,1.0000,
2014-47630,2015,FIRST,CHEM 43.1,4L,2,,4,1.0000,
2014-47630,2015,FIRST,NASC 1(MST),V-1R,3,,5,1.0000,
2014-47630,2015,FIRST,SPCM 1(AH),B-6R,3,,6,1.0000,
2014-47630,2015,FIRST,MATH 26,EF-2R,3,,7,1.0000,
2014-47630,2015,FIRST,CHEM 32.0,U,3,,8,1.0000,
2014-47630,2015,FIRST,CHEM 32.1,2L,2,,9,1.0000,
2012-19405,2015,FIRST,HIST 1(SSP),D-4R,3,,1,1.0000,
2012-19405,2015,FIRST,ENSC 10b,8L,2,,2,1.0000,
2012-19405,2015,FIRST,ENG 2(AH),U-6R,3,,3,1.0000,
2012-19405,2015,FIRST,SOSC 3(SSP),F-4R,3,,4,1.0000,
2012-19405,2015,FIRST,PHYS 82,DV-2L,5,,5,1.0000,
2013-29619,2015,FIRST,NSTP 1,AS1,0,,1,1.0000,
2013-29619,2015,FIRST,ENG 2(AH),U-4R,3,,2,1.0000,
2013-29619,2015,FIRST,SOC 130,T,3,,3,1.0000,
2013-29619,2015,FIRST,FIL 21,X,3,,4,1.0000,
2013-29619,2015,FIRST,HIST 1(SSP),V2-5R,3,,5,1.0000,
2013-29619,2015,FIRST,PI 10(SSP),A2-2R,3,,6,1.0000,
2013-29619,2015,FIRST,STS 1,H,3,,7,1.0000,
2013-33796,2015,FIRST,CHEM 40.0,C,3,,2,1.0000,
2013-33796,2015,FIRST,CHEM 40.1,5L,1,,3,1.0000,
2013-33796,2015,FIRST,HUM 3(AH),W,3,,4,1.0000,
2013-33796,2015,FIRST,NASC 3(MST),UV-6R,3,,5,1.0000,
2013-33796,2015,FIRST,STAT 1,Z-5L,3,,6,1.0000,
2013-33796,2015,FIRST,ECON 11,C-7R,3,,7,1.0000,
2013-98538,2015,FIRST,NSTP 1,AS1,0,,1,1.0000,
2013-98538,2015,FIRST,FRM 94,Y-2L,3,,2,1.0000,
2013-98538,2015,FIRST,FOR 31,GH-2L,3,,4,1.0000,
2011-97455,2015,FIRST,NASC 3(MST),EF-3R,3,,2,1.0000,
2011-97455,2015,FIRST,HIST 1(SSP),V1-5R,3,,3,1.0000,
2011-97455,2015,FIRST,MATH 14,B-4R,3,,4,1.0000,
2011-97455,2015,FIRST,CHEM 15.0,G,3,,5,1.0000,
2011-97455,2015,FIRST,STAT 1,Z-6L,3,,6,1.0000,
2011-97455,2015,FIRST,HUM 3(AH),W,3,,8,1.0000,
2011-97455,2015,FIRST,CERP 122,T,3,,0,0.0000,
2012-32631,2015,FIRST,VETA 103,B-2L,3,,1,1.0000,
2012-32631,2015,FIRST,VETA 101,GH-2L,5,,2,1.0000,
2012-32631,2015,FIRST,STAT 162,G-4L,3,,4,1.0000,
2012-32631,2015,FIRST,CHEM 160,S,3,,5,1.0000,
2012-32631,2015,FIRST,PSY 1(SSP),X1-3R,3,,6,1.0000,
2012-32631,2015,FIRST,ZOTC 115,ST-5L,3,,0,0.0000,
2014-70684,2015,FIRST,NSTP 1,VM,0,,1,1.0000,
2014-70684,2015,FIRST,CHEM 40.0,V,3,,3,1.0000,
2014-70684,2015,FIRST,CHEM 40.1,14L,1,,4,1.0000,
2014-70684,2015,FIRST,ANSC 2,B-4L,3,,5,1.0000,
2014-70684,2015,FIRST,CRPT 1,ST-8L,3,,6,1.0000,
2014-70684,2015,FIRST,CRSC 2,U-4L,3,,7,1.0000,
2014-70684,2015,FIRST,ENG 1(AH),C-2R,3,,8,1.0000,
2014-70684,2015,FIRST,MATH 14,S-2R,3,,9,1.0000,
2010-18276,2015,FIRST,POSC 1(SSP),A-4R,3,,1,1.0000,
2010-18276,2015,FIRST,FST 101,ST-1L,3,,2,1.0000,
2010-18276,2015,FIRST,CHEM 160,D,3,,3,1.0000,
2010-18276,2015,FIRST,SPCM 1(AH),Y-6R,3,,5,1.0000,
2010-18276,2015,FIRST,PI 10(SSP),H-1R,3,,6,1.0000,
2014-43277,2015,FIRST,NSTP 1,AS4,0,,1,1.0000,
2014-43277,2015,FIRST,STAT 1,ST-5L,3,,3,1.0000,
2014-43277,2015,FIRST,NASC 6(MST),C,3,,4,1.0000,
2014-43277,2015,FIRST,CMSC 11,U-3L,3,,5,1.0000,
2014-43277,2015,FIRST,MATH 26,S-5R,3,,6,1.0000,
2014-43277,2015,FIRST,ENG 2(AH),G-5R,3,,7,1.0000,
2014-43277,2015,FIRST,NASC 2(MST),T,3,,8,1.0000,
2012-36889,2015,FIRST,PHYS 83,BT-6L,5,,3,1.0000,
2012-36889,2015,FIRST,CHEM 112,Z,3,,4,1.0000,
2010-19828,2015,FIRST,CE 132,C-2C,3,,1,1.0000,
2010-19828,2015,FIRST,PI 10(SSP),A2-5R,3,,2,1.0000,
2010-19828,2015,FIRST,ENSC 21,T,3,,3,1.0000,
2010-19828,2015,FIRST,CE 141,S-1C,3,,4,1.0000,
2010-19828,2015,FIRST,ENG 10,B-3R,3,,5,1.0000,
2010-19828,2015,FIRST,ABE 72,UV-2L,3,,6,1.0000,
2010-19828,2015,FIRST,NASC 4(MST),H,3,,7,1.0000,
2012-38483,2015,FIRST,NSTP 1,EM1,0,,1,1.0000,
2012-38483,2015,FIRST,CHEM 160,E,3,,2,1.0000,
2012-38483,2015,FIRST,SOIL 1,C-5L,3,,3,1.0000,
2012-38483,2015,FIRST,PI 10(SSP),H-6R,3,,4,1.0000,
2012-38483,2015,FIRST,ENG 2(AH),U-2R,3,,5,1.0000,
2012-38483,2015,FIRST,STAT 162,G-2L,3,,7,1.0000,
2012-38483,2015,FIRST,HUM 3(AH),W,3,,8,1.0000,
2012-38483,2015,FIRST,SOSC 1(SSP),X-4R,3,,0,0.0000,
2012-35916,2015,FIRST,ZOO 113,X-4L,5,,1,1.0000,
2012-35916,2015,FIRST,CHEM 160,E,3,,2,1.0000,
2012-35916,2015,FIRST,BIO 140,T,3,,3,1.0000,
2012-35916,2015,FIRST,ENG 10,B-4R,3,,4,1.0000,
2012-35916,2015,FIRST,ZOO 117,UV-2L,3,,5,1.0000,
2012-35916,2015,FIRST,HUM 3(AH),W,3,,0,0.0000,
2009-19509,2015,FIRST,VPHY 143,A-3L,4,,2,1.0000,
2009-19509,2015,FIRST,VPH 121,WX-4L,3,,3,1.0000,
2009-19509,2015,FIRST,VETC 171,1L+,2,,4,1.0000,
2009-19509,2015,FIRST,PI 10(SSP),G1-3R,3,,5,1.0000,
2014-07607,2015,FIRST,NSTP 1,FR-EF,0,,1,1.0000,
2014-07607,2015,FIRST,PHYS 3,E-3L,3,,3,1.0000,
